fipstate_mapped,county,naics,est,proportion_male,proportion_female,male_pop,female_pop
INDIANA,Franklin County,Other (Except Public Admin),19,999.5263157894736,1032.157894736842,18991,19611
INDIANA,Fulton County,Other (Except Public Admin),42,452.1666666666667,466.92857142857144,18991,19611
INDIANA,Gibson County,Educational Services,5,3798.2,3922.2,18991,19611
INDIANA,Gibson County,Other (Except Public Admin),56,339.125,350.19642857142856,18991,19611
INDIANA,Grant County,Educational Services,11,1726.4545454545455,1782.8181818181818,18991,19611
INDIANA,Grant County,Other (Except Public Admin),105,180.86666666666667,186.77142857142857,18991,19611
INDIANA,Greene County,Educational Services,6,3165.1666666666665,3268.5,18991,19611
INDIANA,Greene County,Other (Except Public Admin),56,339.125,350.19642857142856,18991,19611
INDIANA,Hamilton County,Educational Services,183,103.77595628415301,107.1639344262295,18991,19611
INDIANA,Hamilton County,Other (Except Public Admin),285,66.63508771929824,68.81052631578947,18991,19611
INDIANA,Hancock County,Educational Services,13,1460.8461538461538,1508.5384615384614,18991,19611
INDIANA,Hancock County,Other (Except Public Admin),70,271.3,280.15714285714284,18991,19611
INDIANA,Harrison County,Educational Services,3,6330.333333333333,6537.0,18991,19611
INDIANA,Harrison County,Other (Except Public Admin),36,527.5277777777778,544.75,18991,19611
INDIANA,Hendricks County,Educational Services,34,558.5588235294117,576.7941176470588,18991,19611
INDIANA,Hendricks County,Other (Except Public Admin),137,138.62043795620437,143.14598540145985,18991,19611
INDIANA,Henry County,Educational Services,3,6330.333333333333,6537.0,18991,19611
INDIANA,Henry County,Other (Except Public Admin),65,292.16923076923075,301.7076923076923,18991,19611
INDIANA,Howard County,Educational Services,20,949.55,980.55,18991,19611
INDIANA,Howard County,Other (Except Public Admin),121,156.9504132231405,162.07438016528926,18991,19611
INDIANA,Huntington County,Educational Services,8,2373.875,2451.375,18991,19611
INDIANA,Huntington County,Other (Except Public Admin),60,316.51666666666665,326.85,18991,19611
INDIANA,Jackson County,Educational Services,5,3798.2,3922.2,18991,19611
INDIANA,Jackson County,Other (Except Public Admin),57,333.17543859649123,344.05263157894734,18991,19611
INDIANA,Jasper County,Educational Services,5,3798.2,3922.2,18991,19611
INDIANA,Jasper County,Other (Except Public Admin),41,463.1951219512195,478.3170731707317,18991,19611
INDIANA,Jay County,Other (Except Public Admin),34,558.5588235294117,576.7941176470588,18991,19611
INDIANA,Jefferson County,Educational Services,8,2373.875,2451.375,18991,19611
INDIANA,Jefferson County,Other (Except Public Admin),44,431.6136363636364,445.70454545454544,18991,19611
INDIANA,Jennings County,Educational Services,3,6330.333333333333,6537.0,18991,19611
INDIANA,Jennings County,Other (Except Public Admin),20,949.55,980.55,18991,19611
INDIANA,Johnson County,Educational Services,41,463.1951219512195,478.3170731707317,18991,19611
INDIANA,Johnson County,Other (Except Public Admin),131,144.96946564885496,149.70229007633588,18991,19611
INDIANA,Knox County,Educational Services,4,4747.75,4902.75,18991,19611
INDIANA,Knox County,Other (Except Public Admin),65,292.16923076923075,301.7076923076923,18991,19611
INDIANA,Kosciusko County,Educational Services,26,730.4230769230769,754.2692307692307,18991,19611
INDIANA,Kosciusko County,Other (Except Public Admin),123,154.39837398373984,159.4390243902439,18991,19611
INDIANA,La Porte County,Educational Services,17,1117.1176470588234,1153.5882352941176,18991,19611
INDIANA,La Porte County,Other (Except Public Admin),113,168.06194690265488,173.5486725663717,18991,19611
INDIANA,Lagrange County,Other (Except Public Admin),35,542.6,560.3142857142857,18991,19611
INDIANA,Lake County,Educational Services,137,138.62043795620437,143.14598540145985,18991,19611
INDIANA,Lake County,Other (Except Public Admin),428,44.37149532710281,45.820093457943926,18991,19611
INDIANA,Lawrence County,Educational Services,6,3165.1666666666665,3268.5,18991,19611
INDIANA,Lawrence County,Other (Except Public Admin),66,287.74242424242425,297.1363636363636,18991,19611
INDIANA,Madison County,Educational Services,30,633.0333333333333,653.7,18991,19611
INDIANA,Madison County,Other (Except Public Admin),160,118.69375,122.56875,18991,19611
INDIANA,Marion County,Educational Services,334,56.85928143712575,58.71556886227545,18991,19611
INDIANA,Marion County,Other (Except Public Admin),1148,16.54268292682927,17.08275261324042,18991,19611
INDIANA,Marshall County,Educational Services,14,1356.5,1400.7857142857142,18991,19611
INDIANA,Marshall County,Other (Except Public Admin),72,263.7638888888889,272.375,18991,19611
INDIANA,Martin County,Other (Except Public Admin),18,1055.0555555555557,1089.5,18991,19611
INDIANA,Miami County,Other (Except Public Admin),55,345.2909090909091,356.56363636363636,18991,19611
INDIANA,Monroe County,Educational Services,48,395.6458333333333,408.5625,18991,19611
INDIANA,Monroe County,Other (Except Public Admin),136,139.63970588235293,144.1985294117647,18991,19611
INDIANA,Montgomery County,Educational Services,8,2373.875,2451.375,18991,19611
INDIANA,Montgomery County,Other (Except Public Admin),50,379.82,392.22,18991,19611
INDIANA,Morgan County,Educational Services,12,1582.5833333333333,1634.25,18991,19611
INDIANA,Morgan County,Other (Except Public Admin),66,287.74242424242425,297.1363636363636,18991,19611
INDIANA,Newton County,Other (Except Public Admin),10,1899.1,1961.1,18991,19611
INDIANA,Noble County,Educational Services,7,2713.0,2801.5714285714284,18991,19611
INDIANA,Noble County,Other (Except Public Admin),57,333.17543859649123,344.05263157894734,18991,19611
INDIANA,Ohio County,Other (Except Public Admin),8,2373.875,2451.375,18991,19611
INDIANA,Orange County,Other (Except Public Admin),26,730.4230769230769,754.2692307692307,18991,19611
INDIANA,Owen County,Educational Services,4,4747.75,4902.75,18991,19611
INDIANA,Owen County,Other (Except Public Admin),21,904.3333333333334,933.8571428571429,18991,19611
INDIANA,Parke County,Educational Services,3,6330.333333333333,6537.0,18991,19611
INDIANA,Parke County,Other (Except Public Admin),27,703.3703703703703,726.3333333333334,18991,19611
INDIANA,Perry County,Educational Services,3,6330.333333333333,6537.0,18991,19611
INDIANA,Perry County,Other (Except Public Admin),21,904.3333333333334,933.8571428571429,18991,19611
INDIANA,Pike County,Other (Except Public Admin),28,678.25,700.3928571428571,18991,19611
INDIANA,Porter County,Educational Services,49,387.57142857142856,400.2244897959184,18991,19611
INDIANA,Porter County,Other (Except Public Admin),157,120.96178343949045,124.91082802547771,18991,19611
INDIANA,Posey County,Educational Services,5,3798.2,3922.2,18991,19611
INDIANA,Posey County,Other (Except Public Admin),31,612.6129032258065,632.6129032258065,18991,19611
INDIANA,Pulaski County,Other (Except Public Admin),28,678.25,700.3928571428571,18991,19611
INDIANA,Putnam County,Educational Services,4,4747.75,4902.75,18991,19611
INDIANA,Putnam County,Other (Except Public Admin),60,316.51666666666665,326.85,18991,19611
INDIANA,Randolph County,Other (Except Public Admin),34,558.5588235294117,576.7941176470588,18991,19611
INDIANA,Ripley County,Educational Services,5,3798.2,3922.2,18991,19611
INDIANA,Ripley County,Other (Except Public Admin),48,395.6458333333333,408.5625,18991,19611
INDIANA,Rush County,Other (Except Public Admin),29,654.8620689655172,676.2413793103449,18991,19611
INDIANA,Scott County,Educational Services,3,6330.333333333333,6537.0,18991,19611
INDIANA,Scott County,Other (Except Public Admin),28,678.25,700.3928571428571,18991,19611
INDIANA,Shelby County,Educational Services,4,4747.75,4902.75,18991,19611
INDIANA,Shelby County,Other (Except Public Admin),50,379.82,392.22,18991,19611
INDIANA,Spencer County,Other (Except Public Admin),33,575.4848484848485,594.2727272727273,18991,19611
INDIANA,St. Joseph County,Educational Services,72,263.7638888888889,272.375,18991,19611
INDIANA,St. Joseph County,Other (Except Public Admin),284,66.86971830985915,69.05281690140845,18991,19611
INDIANA,Starke County,Educational Services,4,4747.75,4902.75,18991,19611
INDIANA,Starke County,Other (Except Public Admin),27,703.3703703703703,726.3333333333334,18991,19611
INDIANA,Steuben County,Educational Services,7,2713.0,2801.5714285714284,18991,19611
INDIANA,Steuben County,Other (Except Public Admin),54,351.68518518518516,363.1666666666667,18991,19611
INDIANA,Sullivan County,Educational Services,4,4747.75,4902.75,18991,19611
INDIANA,Sullivan County,Other (Except Public Admin),26,730.4230769230769,754.2692307692307,18991,19611
INDIANA,Switzerland County,Other (Except Public Admin),10,1899.1,1961.1,18991,19611
INDIANA,Tippecanoe County,Educational Services,30,633.0333333333333,653.7,18991,19611
INDIANA,Tippecanoe County,Other (Except Public Admin),171,111.05847953216374,114.6842105263158,18991,19611
INDIANA,Tipton County,Other (Except Public Admin),24,791.2916666666666,817.125,18991,19611
INDIANA,Union County,Other (Except Public Admin),10,1899.1,1961.1,18991,19611
INDIANA,Vanderburgh County,Educational Services,62,306.30645161290323,316.30645161290323,18991,19611
INDIANA,Vanderburgh County,Other (Except Public Admin),270,70.33703703703704,72.63333333333334,18991,19611
INDIANA,Vermillion County,Other (Except Public Admin),18,1055.0555555555557,1089.5,18991,19611
INDIANA,Vigo County,Educational Services,29,654.8620689655172,676.2413793103449,18991,19611
INDIANA,Vigo County,Other (Except Public Admin),147,129.1904761904762,133.40816326530611,18991,19611
INDIANA,Wabash County,Educational Services,4,4747.75,4902.75,18991,19611
INDIANA,Wabash County,Other (Except Public Admin),60,316.51666666666665,326.85,18991,19611
INDIANA,Warren County,Other (Except Public Admin),10,1899.1,1961.1,18991,19611
INDIANA,Warrick County,Educational Services,10,1899.1,1961.1,18991,19611
INDIANA,Warrick County,Other (Except Public Admin),63,301.44444444444446,311.2857142857143,18991,19611
INDIANA,Washington County,Other (Except Public Admin),25,759.64,784.44,18991,19611
INDIANA,Wayne County,Educational Services,14,1356.5,1400.7857142857142,18991,19611
INDIANA,Wayne County,Other (Except Public Admin),91,208.69230769230768,215.5054945054945,18991,19611
INDIANA,Wells County,Educational Services,4,4747.75,4902.75,18991,19611
INDIANA,Wells County,Other (Except Public Admin),53,358.3207547169811,370.0188679245283,18991,19611
INDIANA,White County,Educational Services,7,2713.0,2801.5714285714284,18991,19611
INDIANA,White County,Other (Except Public Admin),28,678.25,700.3928571428571,18991,19611
INDIANA,Whitley County,Educational Services,5,3798.2,3922.2,18991,19611
INDIANA,Whitley County,Other (Except Public Admin),43,441.6511627906977,456.06976744186045,18991,19611
IOWA,Adair County,Other (Except Public Admin),12,360.8333333333333,228.08333333333334,4330,2737
IOWA,Adams County,Other (Except Public Admin),7,618.5714285714286,391.0,4330,2737
IOWA,Allamakee County,Other (Except Public Admin),24,180.41666666666666,114.04166666666667,4330,2737
IOWA,Appanoose County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Appanoose County,Other (Except Public Admin),16,270.625,171.0625,4330,2737
IOWA,Audubon County,Other (Except Public Admin),12,360.8333333333333,228.08333333333334,4330,2737
IOWA,Benton County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Benton County,Other (Except Public Admin),35,123.71428571428571,78.2,4330,2737
IOWA,Black Hawk County,Educational Services,43,100.69767441860465,63.651162790697676,4330,2737
IOWA,Black Hawk County,Other (Except Public Admin),155,27.93548387096774,17.65806451612903,4330,2737
IOWA,Boone County,Educational Services,7,618.5714285714286,391.0,4330,2737
IOWA,Boone County,Other (Except Public Admin),37,117.02702702702703,73.97297297297297,4330,2737
IOWA,Bremer County,Educational Services,6,721.6666666666666,456.1666666666667,4330,2737
IOWA,Bremer County,Other (Except Public Admin),43,100.69767441860465,63.651162790697676,4330,2737
IOWA,Buchanan County,Other (Except Public Admin),18,240.55555555555554,152.05555555555554,4330,2737
IOWA,Buena Vista County,Educational Services,5,866.0,547.4,4330,2737
IOWA,Buena Vista County,Other (Except Public Admin),34,127.3529411764706,80.5,4330,2737
IOWA,Butler County,Other (Except Public Admin),30,144.33333333333334,91.23333333333333,4330,2737
IOWA,Calhoun County,Other (Except Public Admin),22,196.8181818181818,124.4090909090909,4330,2737
IOWA,Carroll County,Educational Services,5,866.0,547.4,4330,2737
IOWA,Carroll County,Other (Except Public Admin),34,127.3529411764706,80.5,4330,2737
IOWA,Cass County,Educational Services,5,866.0,547.4,4330,2737
IOWA,Cass County,Other (Except Public Admin),24,180.41666666666666,114.04166666666667,4330,2737
IOWA,Cedar County,Other (Except Public Admin),24,180.41666666666666,114.04166666666667,4330,2737
IOWA,Cerro Gordo County,Educational Services,12,360.8333333333333,228.08333333333334,4330,2737
IOWA,Cerro Gordo County,Other (Except Public Admin),68,63.6764705882353,40.25,4330,2737
IOWA,Cherokee County,Other (Except Public Admin),20,216.5,136.85,4330,2737
IOWA,Chickasaw County,Other (Except Public Admin),23,188.2608695652174,119.0,4330,2737
IOWA,Clarke County,Other (Except Public Admin),12,360.8333333333333,228.08333333333334,4330,2737
IOWA,Clay County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Clay County,Other (Except Public Admin),27,160.37037037037038,101.37037037037037,4330,2737
IOWA,Clayton County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Clayton County,Other (Except Public Admin),37,117.02702702702703,73.97297297297297,4330,2737
IOWA,Clinton County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Clinton County,Other (Except Public Admin),60,72.16666666666667,45.61666666666667,4330,2737
IOWA,Crawford County,Educational Services,6,721.6666666666666,456.1666666666667,4330,2737
IOWA,Crawford County,Other (Except Public Admin),16,270.625,171.0625,4330,2737
IOWA,Dallas County,Educational Services,30,144.33333333333334,91.23333333333333,4330,2737
IOWA,Dallas County,Other (Except Public Admin),74,58.513513513513516,36.986486486486484,4330,2737
IOWA,Davis County,Other (Except Public Admin),8,541.25,342.125,4330,2737
IOWA,Decatur County,Other (Except Public Admin),7,618.5714285714286,391.0,4330,2737
IOWA,Delaware County,Other (Except Public Admin),24,180.41666666666666,114.04166666666667,4330,2737
IOWA,Des Moines County,Educational Services,7,618.5714285714286,391.0,4330,2737
IOWA,Des Moines County,Other (Except Public Admin),67,64.6268656716418,40.850746268656714,4330,2737
IOWA,Dickinson County,Educational Services,5,866.0,547.4,4330,2737
IOWA,Dickinson County,Other (Except Public Admin),34,127.3529411764706,80.5,4330,2737
IOWA,Dubuque County,Educational Services,38,113.94736842105263,72.02631578947368,4330,2737
IOWA,Dubuque County,Other (Except Public Admin),93,46.55913978494624,29.43010752688172,4330,2737
IOWA,Emmet County,Other (Except Public Admin),21,206.1904761904762,130.33333333333334,4330,2737
IOWA,Fayette County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Fayette County,Other (Except Public Admin),32,135.3125,85.53125,4330,2737
IOWA,Floyd County,Other (Except Public Admin),26,166.53846153846155,105.26923076923077,4330,2737
IOWA,Franklin County,Other (Except Public Admin),23,188.2608695652174,119.0,4330,2737
IOWA,Fremont County,Other (Except Public Admin),5,866.0,547.4,4330,2737
IOWA,Greene County,Other (Except Public Admin),25,173.2,109.48,4330,2737
IOWA,Grundy County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Grundy County,Other (Except Public Admin),24,180.41666666666666,114.04166666666667,4330,2737
IOWA,Guthrie County,Other (Except Public Admin),25,173.2,109.48,4330,2737
IOWA,Hamilton County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Hamilton County,Other (Except Public Admin),26,166.53846153846155,105.26923076923077,4330,2737
IOWA,Hancock County,Other (Except Public Admin),27,160.37037037037038,101.37037037037037,4330,2737
IOWA,Hardin County,Other (Except Public Admin),38,113.94736842105263,72.02631578947368,4330,2737
IOWA,Harrison County,Other (Except Public Admin),26,166.53846153846155,105.26923076923077,4330,2737
IOWA,Henry County,Educational Services,4,1082.5,684.25,4330,2737
IOWA,Henry County,Other (Except Public Admin),22,196.8181818181818,124.4090909090909,4330,2737
IOWA,Howard County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Howard County,Other (Except Public Admin),20,216.5,136.85,4330,2737
IOWA,Humboldt County,Other (Except Public Admin),16,270.625,171.0625,4330,2737
IOWA,Ida County,Other (Except Public Admin),16,270.625,171.0625,4330,2737
IOWA,Iowa County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Iowa County,Other (Except Public Admin),26,166.53846153846155,105.26923076923077,4330,2737
IOWA,Jackson County,Other (Except Public Admin),21,206.1904761904762,130.33333333333334,4330,2737
IOWA,Jasper County,Educational Services,6,721.6666666666666,456.1666666666667,4330,2737
IOWA,Jasper County,Other (Except Public Admin),62,69.83870967741936,44.145161290322584,4330,2737
IOWA,Jefferson County,Educational Services,17,254.7058823529412,161.0,4330,2737
IOWA,Jefferson County,Other (Except Public Admin),30,144.33333333333334,91.23333333333333,4330,2737
IOWA,Johnson County,Educational Services,50,86.6,54.74,4330,2737
IOWA,Johnson County,Other (Except Public Admin),124,34.91935483870968,22.072580645161292,4330,2737
IOWA,Jones County,Educational Services,5,866.0,547.4,4330,2737
IOWA,Jones County,Other (Except Public Admin),22,196.8181818181818,124.4090909090909,4330,2737
IOWA,Keokuk County,Other (Except Public Admin),14,309.2857142857143,195.5,4330,2737
IOWA,Kossuth County,Educational Services,6,721.6666666666666,456.1666666666667,4330,2737
IOWA,Kossuth County,Other (Except Public Admin),36,120.27777777777777,76.02777777777777,4330,2737
IOWA,Lee County,Educational Services,6,721.6666666666666,456.1666666666667,4330,2737
IOWA,Lee County,Other (Except Public Admin),54,80.18518518518519,50.68518518518518,4330,2737
IOWA,Linn County,Educational Services,71,60.985915492957744,38.54929577464789,4330,2737
IOWA,Linn County,Other (Except Public Admin),239,18.11715481171548,11.451882845188285,4330,2737
IOWA,Louisa County,Other (Except Public Admin),17,254.7058823529412,161.0,4330,2737
IOWA,Lucas County,Other (Except Public Admin),16,270.625,171.0625,4330,2737
IOWA,Lyon County,Educational Services,4,1082.5,684.25,4330,2737
IOWA,Lyon County,Other (Except Public Admin),32,135.3125,85.53125,4330,2737
IOWA,Madison County,Other (Except Public Admin),22,196.8181818181818,124.4090909090909,4330,2737
IOWA,Mahaska County,Educational Services,5,866.0,547.4,4330,2737
IOWA,Mahaska County,Other (Except Public Admin),40,108.25,68.425,4330,2737
IOWA,Marion County,Educational Services,8,541.25,342.125,4330,2737
IOWA,Marion County,Other (Except Public Admin),56,77.32142857142857,48.875,4330,2737
IOWA,Marshall County,Educational Services,7,618.5714285714286,391.0,4330,2737
IOWA,Marshall County,Other (Except Public Admin),52,83.26923076923077,52.63461538461539,4330,2737
IOWA,Mills County,Other (Except Public Admin),14,309.2857142857143,195.5,4330,2737
IOWA,Mitchell County,Educational Services,4,1082.5,684.25,4330,2737
IOWA,Mitchell County,Other (Except Public Admin),21,206.1904761904762,130.33333333333334,4330,2737
IOWA,Monona County,Other (Except Public Admin),13,333.0769230769231,210.53846153846155,4330,2737
IOWA,Monroe County,Other (Except Public Admin),13,333.0769230769231,210.53846153846155,4330,2737
IOWA,Montgomery County,Other (Except Public Admin),17,254.7058823529412,161.0,4330,2737
IOWA,Muscatine County,Educational Services,5,866.0,547.4,4330,2737
IOWA,Muscatine County,Other (Except Public Admin),54,80.18518518518519,50.68518518518518,4330,2737
IOWA,O,Educational Services,4,1082.5,684.25,4330,2737
IOWA,O,Other (Except Public Admin),38,113.94736842105263,72.02631578947368,4330,2737
IOWA,Osceola County,Other (Except Public Admin),15,288.6666666666667,182.46666666666667,4330,2737
IOWA,Page County,Other (Except Public Admin),41,105.60975609756098,66.7560975609756,4330,2737
IOWA,Palo Alto County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Palo Alto County,Other (Except Public Admin),19,227.89473684210526,144.05263157894737,4330,2737
IOWA,Plymouth County,Educational Services,11,393.6363636363636,248.8181818181818,4330,2737
IOWA,Plymouth County,Other (Except Public Admin),36,120.27777777777777,76.02777777777777,4330,2737
IOWA,Pocahontas County,Other (Except Public Admin),14,309.2857142857143,195.5,4330,2737
IOWA,Polk County,Educational Services,171,25.321637426900583,16.005847953216374,4330,2737
IOWA,Polk County,Other (Except Public Admin),613,7.063621533442088,4.464926590538336,4330,2737
IOWA,Pottawattamie County,Educational Services,15,288.6666666666667,182.46666666666667,4330,2737
IOWA,Pottawattamie County,Other (Except Public Admin),92,47.06521739130435,29.75,4330,2737
IOWA,Poweshiek County,Educational Services,4,1082.5,684.25,4330,2737
IOWA,Poweshiek County,Other (Except Public Admin),29,149.31034482758622,94.37931034482759,4330,2737
IOWA,Ringgold County,Other (Except Public Admin),10,433.0,273.7,4330,2737
IOWA,Sac County,Other (Except Public Admin),21,206.1904761904762,130.33333333333334,4330,2737
IOWA,Scott County,Educational Services,51,84.90196078431373,53.666666666666664,4330,2737
IOWA,Scott County,Other (Except Public Admin),167,25.92814371257485,16.389221556886227,4330,2737
IOWA,Shelby County,Other (Except Public Admin),22,196.8181818181818,124.4090909090909,4330,2737
IOWA,Sioux County,Educational Services,24,180.41666666666666,114.04166666666667,4330,2737
IOWA,Sioux County,Other (Except Public Admin),86,50.348837209302324,31.825581395348838,4330,2737
IOWA,Story County,Educational Services,23,188.2608695652174,119.0,4330,2737
IOWA,Story County,Other (Except Public Admin),112,38.660714285714285,24.4375,4330,2737
IOWA,Tama County,Other (Except Public Admin),22,196.8181818181818,124.4090909090909,4330,2737
IOWA,Taylor County,Other (Except Public Admin),11,393.6363636363636,248.8181818181818,4330,2737
IOWA,Union County,Educational Services,6,721.6666666666666,456.1666666666667,4330,2737
IOWA,Union County,Other (Except Public Admin),18,240.55555555555554,152.05555555555554,4330,2737
IOWA,Van Buren County,Other (Except Public Admin),5,866.0,547.4,4330,2737
IOWA,Wapello County,Educational Services,7,618.5714285714286,391.0,4330,2737
IOWA,Wapello County,Other (Except Public Admin),41,105.60975609756098,66.7560975609756,4330,2737
IOWA,Warren County,Educational Services,12,360.8333333333333,228.08333333333334,4330,2737
IOWA,Warren County,Other (Except Public Admin),51,84.90196078431373,53.666666666666664,4330,2737
IOWA,Washington County,Educational Services,5,866.0,547.4,4330,2737
IOWA,Washington County,Other (Except Public Admin),42,103.0952380952381,65.16666666666667,4330,2737
IOWA,Wayne County,Other (Except Public Admin),9,481.1111111111111,304.1111111111111,4330,2737
IOWA,Webster County,Educational Services,7,618.5714285714286,391.0,4330,2737
IOWA,Webster County,Other (Except Public Admin),51,84.90196078431373,53.666666666666664,4330,2737
IOWA,Winnebago County,Educational Services,3,1443.3333333333333,912.3333333333334,4330,2737
IOWA,Winnebago County,Other (Except Public Admin),20,216.5,136.85,4330,2737
IOWA,Winneshiek County,Educational Services,7,618.5714285714286,391.0,4330,2737
IOWA,Winneshiek County,Other (Except Public Admin),35,123.71428571428571,78.2,4330,2737
IOWA,Woodbury County,Educational Services,22,196.8181818181818,124.4090909090909,4330,2737
IOWA,Woodbury County,Other (Except Public Admin),127,34.09448818897638,21.551181102362204,4330,2737
IOWA,Worth County,Other (Except Public Admin),16,270.625,171.0625,4330,2737
IOWA,Wright County,Other (Except Public Admin),30,144.33333333333334,91.23333333333333,4330,2737
KANSAS,Allen County,Other (Except Public Admin),17,251.23529411764707,154.94117647058823,4271,2634
KANSAS,Anderson County,Other (Except Public Admin),8,533.875,329.25,4271,2634
KANSAS,Atchison County,Educational Services,4,1067.75,658.5,4271,2634
KANSAS,Atchison County,Other (Except Public Admin),29,147.27586206896552,90.82758620689656,4271,2634
KANSAS,Barber County,Other (Except Public Admin),15,284.73333333333335,175.6,4271,2634
KANSAS,Barton County,Educational Services,5,854.2,526.8,4271,2634
KANSAS,Barton County,Other (Except Public Admin),55,77.65454545454546,47.89090909090909,4271,2634
KANSAS,Bourbon County,Other (Except Public Admin),28,152.53571428571428,94.07142857142857,4271,2634
KANSAS,Brown County,Educational Services,3,1423.6666666666667,878.0,4271,2634
KANSAS,Brown County,Other (Except Public Admin),20,213.55,131.7,4271,2634
KANSAS,Butler County,Educational Services,15,284.73333333333335,175.6,4271,2634
KANSAS,Butler County,Other (Except Public Admin),71,60.15492957746479,37.098591549295776,4271,2634
KANSAS,Chase County,Other (Except Public Admin),6,711.8333333333334,439.0,4271,2634
KANSAS,Chautauqua County,Other (Except Public Admin),7,610.1428571428571,376.2857142857143,4271,2634
KANSAS,Cherokee County,Other (Except Public Admin),27,158.1851851851852,97.55555555555556,4271,2634
KANSAS,Cheyenne County,Other (Except Public Admin),13,328.53846153846155,202.6153846153846,4271,2634
KANSAS,Clark County,Other (Except Public Admin),8,533.875,329.25,4271,2634
KANSAS,Clay County,Educational Services,3,1423.6666666666667,878.0,4271,2634
KANSAS,Clay County,Other (Except Public Admin),24,177.95833333333334,109.75,4271,2634
KANSAS,Cloud County,Other (Except Public Admin),32,133.46875,82.3125,4271,2634
KANSAS,Coffey County,Other (Except Public Admin),13,328.53846153846155,202.6153846153846,4271,2634
KANSAS,Comanche County,Other (Except Public Admin),8,533.875,329.25,4271,2634
KANSAS,Cowley County,Educational Services,6,711.8333333333334,439.0,4271,2634
KANSAS,Cowley County,Other (Except Public Admin),61,70.01639344262296,43.18032786885246,4271,2634
KANSAS,Crawford County,Educational Services,8,533.875,329.25,4271,2634
KANSAS,Crawford County,Other (Except Public Admin),49,87.16326530612245,53.755102040816325,4271,2634
KANSAS,Decatur County,Other (Except Public Admin),7,610.1428571428571,376.2857142857143,4271,2634
KANSAS,Dickinson County,Other (Except Public Admin),42,101.69047619047619,62.714285714285715,4271,2634
KANSAS,Doniphan County,Other (Except Public Admin),11,388.27272727272725,239.45454545454547,4271,2634
KANSAS,Douglas County,Educational Services,54,79.0925925925926,48.77777777777778,4271,2634
KANSAS,Douglas County,Other (Except Public Admin),131,32.603053435114504,20.106870229007633,4271,2634
KANSAS,Edwards County,Other (Except Public Admin),4,1067.75,658.5,4271,2634
KANSAS,Elk County,Other (Except Public Admin),6,711.8333333333334,439.0,4271,2634
KANSAS,Ellis County,Educational Services,6,711.8333333333334,439.0,4271,2634
KANSAS,Ellis County,Other (Except Public Admin),33,129.42424242424244,79.81818181818181,4271,2634
KANSAS,Ellsworth County,Other (Except Public Admin),17,251.23529411764707,154.94117647058823,4271,2634
KANSAS,Finney County,Educational Services,5,854.2,526.8,4271,2634
KANSAS,Finney County,Other (Except Public Admin),41,104.17073170731707,64.2439024390244,4271,2634
KANSAS,Ford County,Educational Services,3,1423.6666666666667,878.0,4271,2634
KANSAS,Ford County,Other (Except Public Admin),30,142.36666666666667,87.8,4271,2634
KANSAS,Franklin County,Educational Services,3,1423.6666666666667,878.0,4271,2634
KANSAS,Franklin County,Other (Except Public Admin),34,125.61764705882354,77.47058823529412,4271,2634
KANSAS,Geary County,Educational Services,3,1423.6666666666667,878.0,4271,2634
KANSAS,Geary County,Other (Except Public Admin),33,129.42424242424244,79.81818181818181,4271,2634
KANSAS,Gove County,Other (Except Public Admin),10,427.1,263.4,4271,2634
KANSAS,Graham County,Other (Except Public Admin),10,427.1,263.4,4271,2634
KANSAS,Grant County,Other (Except Public Admin),14,305.07142857142856,188.14285714285714,4271,2634
KANSAS,Gray County,Educational Services,4,1067.75,658.5,4271,2634
KANSAS,Gray County,Other (Except Public Admin),20,213.55,131.7,4271,2634
KANSAS,Greeley County,Other (Except Public Admin),4,1067.75,658.5,4271,2634
KANSAS,Greenwood County,Other (Except Public Admin),12,355.9166666666667,219.5,4271,2634
KANSAS,Hamilton County,Other (Except Public Admin),7,610.1428571428571,376.2857142857143,4271,2634
KANSAS,Harper County,Other (Except Public Admin),17,251.23529411764707,154.94117647058823,4271,2634
KANSAS,Harvey County,Educational Services,7,610.1428571428571,376.2857142857143,4271,2634
KANSAS,Harvey County,Other (Except Public Admin),67,63.74626865671642,39.3134328358209,4271,2634
KANSAS,Haskell County,Other (Except Public Admin),8,533.875,329.25,4271,2634
KANSAS,Hodgeman County,Other (Except Public Admin),4,1067.75,658.5,4271,2634
KANSAS,Jackson County,Other (Except Public Admin),17,251.23529411764707,154.94117647058823,4271,2634
KANSAS,Jefferson County,Educational Services,5,854.2,526.8,4271,2634
KANSAS,Jefferson County,Other (Except Public Admin),21,203.38095238095238,125.42857142857143,4271,2634
